ip_address,timestamp,method,path,status_code,bytes_sent,referrer,user_agent
188.166.240.72,10/Dec/2024:03:28:53 +0700,GET,/themes.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:28:56 +0700,GET,/profile.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:28:59 +0700,GET,/class_appfun.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:01 +0700,GET,/user-edit.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:03 +0700,GET,/class-ftp-pures.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:06 +0700,GET,/about.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:08 +0700,GET,/by.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:11 +0700,GET,/cy.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:13 +0700,GET,/config.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:16 +0700,GET,/sql.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:19 +0700,GET,/aa.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:21 +0700,GET,/aaa.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:24 +0700,GET,/rex.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:26 +0700,GET,/mar.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:29 +0700,GET,/cylul.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:31 +0700,GET,/fx.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:34 +0700,GET,/fx-mini.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:36 +0700,GET,/FX.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:39 +0700,GET,/wp-commentin.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:41 +0700,GET,/data.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:44 +0700,GET,/update.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:47 +0700,GET,/wsoshell.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:49 +0700,GET,/defaul.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:51 +0700,GET,/filemanager.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:54 +0700,GET,/wp-functions.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:56 +0700,GET,/wp_fma.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:29:59 +0700,GET,/text.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:01 +0700,GET,/alfa.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:04 +0700,GET,/alfaaneh.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:07 +0700,GET,/wp_mna.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:09 +0700,GET,/wp-god.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:12 +0700,GET,/wp-class.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:14 +0700,GET,/xleet.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:16 +0700,GET,/ok.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:19 +0700,GET,/404.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:21 +0700,GET,/403.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:24 +0700,GET,/fw.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:26 +0700,GET,/wp-info.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:28 +0700,GET,/1.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:31 +0700,GET,/9.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:33 +0700,GET,/vv.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:36 +0700,GET,/alf.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:38 +0700,GET,/orange.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:40 +0700,GET,/en.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:43 +0700,GET,/wp-file.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:46 +0700,GET,/user.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:49 +0700,GET,/content.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
188.166.240.72,10/Dec/2024:03:30:51 +0700,GET,/up.php,404,187,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
95.214.27.33,10/Dec/2024:03:31:23 +0700,GET,/config,400,255,-,Go-http-client/1.1
184.105.139.107,10/Dec/2024:03:38:52 +0700,GET,/,200,861,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"
93.174.93.12,10/Dec/2024:03:42:09 +0700,GET,/,200,615,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15"
178.215.238.171,10/Dec/2024:03:46:09 +0700,GET,http://example.com/,400,255,-,Go-http-client/1.1
178.215.238.171,10/Dec/2024:03:46:09 +0700,CONNECT,example.com:443,400,157,-,-
178.215.238.171,10/Dec/2024:03:46:09 +0700,GET,http://example.com/,400,255,-,Go-http-client/1.1
178.215.238.171,10/Dec/2024:03:46:10 +0700,CONNECT,example.com:443,400,157,-,-
141.98.11.155,10/Dec/2024:03:50:54 +0700,GET,/,200,615,-,-
95.214.55.43,10/Dec/2024:04:01:04 +0700,GET,/,200,409,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
80.82.77.202,10/Dec/2024:04:01:06 +0700,\x16\x03\x02\x01o\x01\x00\x01k\x03\x02RH\xC5\x1A#\xF7:N\xDF\xE2\xB4\x82/\xFF\x09T\x9F\xA7\xC4y\xB0h\xC6\x13\x8C\xA4\x1C=\x22\xE1\x1A\x98,"\x84\xB4,\x85\xAFn\xE3Y\xBBbhl\xFF(=':\xA9\x82\xD9o\xC8\xA2\xD7\x93\x98\xB4\xEF\x80\xE5\xB9\x90\x00(\xC0",400,157,-,-
46.19.138.234,10/Dec/2024:04:03:59 +0700,GET,/,200,409,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
154.212.141.230,10/Dec/2024:04:05:52 +0700,GET,/,200,615,http://104.234.209.110:53484,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
154.212.141.230,10/Dec/2024:04:05:53 +0700,GET,/favicon.ico,404,555,http://p.laros.net.id,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
103.149.26.249,10/Dec/2024:04:05:54 +0700,GET,/,200,615,http://27.154.234.202:85,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
103.149.26.249,10/Dec/2024:04:05:56 +0700,GET,/favicon.ico,404,555,https://p.laros.net.id,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36"
185.191.126.248,10/Dec/2024:04:24:41 +0700,GET,/,200,615,-,-
179.43.169.162,10/Dec/2024:04:28:42 +0700,GET,/,200,615,-,Hello World/1.0
35.203.210.97,10/Dec/2024:04:35:16 +0700,GET,/.well-known/security.txt,404,153,-,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
206.168.34.113,10/Dec/2024:04:38:50 +0700,GET,/,400,255,-,-
206.168.34.113,10/Dec/2024:04:38:55 +0700,GET,/,200,861,-,Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
206.168.34.113,10/Dec/2024:04:38:57 +0700,GET,/pve2/images/logo-128.png,200,4977,-,Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
206.168.34.113,10/Dec/2024:04:38:59 +0700,GET,/favicon.ico,200,2336,-,Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)
87.120.115.119,10/Dec/2024:04:39:32 +0700,GET,/.env,404,125,-,"HTC_Dream Mozilla/5.0 (Linux; U; Android 1.5; en-ca; Build/CUPCAKE) AppleWebKit/528.5  (KHTML, like Gecko) Version/3.1.2 Mobile Safari/525.20.1"
205.210.31.68,10/Dec/2024:04:39:36 +0700,GET,/.well-known/security.txt,501,5,-,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
185.242.226.115,10/Dec/2024:04:40:14 +0700,GET,/,200,409,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
179.43.191.19,10/Dec/2024:05:02:47 +0700,GET,/tr/,404,187,https://google.com.tr/,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/26.0 Chrome/122.0.0.0 Mobile Safari/537.36"
205.210.31.198,10/Dec/2024:05:22:41 +0700,GET,/,400,255,-,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
95.214.53.205,10/Dec/2024:05:23:17 +0700,GET,/,200,409,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46"
104.152.52.53,10/Dec/2024:05:30:35 +0700,GET,/,200,615,-,-
104.152.52.53,10/Dec/2024:05:30:35 +0700,GET,/,400,255,-,-
104.152.52.53,10/Dec/2024:05:30:42 +0700,GET,/,200,615,-,-
104.152.52.53,10/Dec/2024:05:30:42 +0700,GET,/nmaplowercheck1733783442,404,153,-,Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)
104.152.52.53,10/Dec/2024:05:30:42 +0700,GET,/,200,615,-,-
104.152.52.53,10/Dec/2024:05:30:43 +0700,POST,/sdk,404,153,-,Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)
104.152.52.53,10/Dec/2024:05:30:43 +0700,GET,/nmaplowercheck1733783442,404,153,-,Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)
104.152.52.53,10/Dec/2024:05:30:43 +0700,GET,/nmaplowercheck1733783442,501,5,-,Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)
104.152.52.53,10/Dec/2024:05:30:43 +0700,GET,/HNAP1,404,153,-,Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)
104.152.52.53,10/Dec/2024:05:30:43 +0700,GET,/evox/about,404,153,-,Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)
104.152.52.53,10/Dec/2024:05:30:43 +0700,POST,/sdk,404,153,-,Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)
104.152.52.53,10/Dec/2024:05:30:43 +0700,POST,/sdk,501,5,-,Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)
104.152.52.53,10/Dec/2024:05:30:44 +0700,GET,/HNAP1,404,153,-,Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)
104.152.52.53,10/Dec/2024:05:30:44 +0700,GET,/evox/about,404,153,-,Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)
104.152.52.53,10/Dec/2024:05:30:44 +0700,GET,/evox/about,501,5,-,Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)
104.152.52.53,10/Dec/2024:05:30:44 +0700,GET,/HNAP1,501,5,-,Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)
104.152.52.53,10/Dec/2024:05:30:45 +0700,GET,/,200,615,-,-
104.152.52.53,10/Dec/2024:05:30:45 +0700,GET,/,200,615,-,-
104.152.52.53,10/Dec/2024:05:30:45 +0700,GET,/,200,2356,-,-
104.152.52.53,10/Dec/2024:05:30:45 +0700,GET,/,200,615,-,-
104.152.52.53,10/Dec/2024:05:30:46 +0700,GET,/,200,615,-,-
104.152.52.53,10/Dec/2024:05:30:46 +0700,GET,/,200,2356,-,-
185.191.126.248,10/Dec/2024:05:33:03 +0700,GET,/,200,615,-,-
52.160.39.213,10/Dec/2024:05:44:02 +0700,MGLNDD_103.186.213.10_8083,,400,157,-,-
185.208.156.160,10/Dec/2024:05:49:44 +0700,GET,/,200,409,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36"
179.43.169.162,10/Dec/2024:05:50:25 +0700,GET,/,200,615,-,Hello World/1.0
34.79.160.230,10/Dec/2024:05:51:22 +0700,GET,/,200,409,-,python-requests/2.32.3
125.166.116.49,10/Dec/2024:05:59:57 +0700,GET,/,200,397,-,Mozilla/5.0 (Android 13; Mobile; rv:133.0) Gecko/133.0 Firefox/133.0
87.236.176.175,10/Dec/2024:06:03:34 +0700,GET,/,200,409,-,Mozilla/5.0 (compatible; InternetMeasurement/1.0; +https://internet-measurement.com/)
125.166.116.49,10/Dec/2024:06:04:22 +0700,GET,/,200,216,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:22 +0700,GET,/ui,303,0,https://p.laros.net.id:8083/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:22 +0700,GET,/favicon.ico,404,0,https://p.laros.net.id:8083/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:22 +0700,GET,/ui/,200,1661,https://p.laros.net.id:8083/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:22 +0700,GET,/ui/bower_components/codemirror/lib/codemirror.css,200,8308,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:22 +0700,GET,/ui/bower_components/codemirror/theme/midnight.css,200,2138,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:22 +0700,GET,/ui/styles/vendor.css,200,0,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:22 +0700,GET,/ui/bower_components/eonasdan-bootstrap-datetimepicker/build/css/bootstrap-datetimepicker.min.css,200,7785,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:22 +0700,GET,/ui/bower_components/jxon/jxon.min.js,200,5360,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:22 +0700,GET,/ui/bower_components/nvd3/build/nv.d3.min.css,200,8419,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:22 +0700,GET,/ui/bower_components/vui-bootstrap/css/vui-bootstrap.min.css,200,631055,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:22 +0700,GET,/ui/bower_components/jquery-ui/themes/base/jquery-ui.min.css,200,30751,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:23 +0700,GET,/ui/bower_components/i18n-js/app/assets/javascripts/i18n.js,200,32365,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:23 +0700,GET,/ui/bower_components/es6-shim/es6-shim.min.js,200,56557,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:23 +0700,GET,/ui/bower_components/requirejs/require.js,200,86483,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:23 +0700,GET,/ui/styles/main.css,200,443574,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:24 +0700,GET,/ui/bower_components/vui-bootstrap/css/images/kendoui.woff?v=1.1,200,67940,https://p.laros.net.id:8083/ui/bower_components/vui-bootstrap/css/vui-bootstrap.min.css,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:38 +0700,GET,/ui/scripts/main.js,200,8052258,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:39 +0700,GET,/ui/i18n/en_US/event.txt,200,141,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:39 +0700,GET,/ui/i18n/en_US/host.txt,200,79198,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:39 +0700,GET,/ui/i18n/en_US/vui.txt,200,3104,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:39 +0700,GET,/ui/i18n/en_US/task.txt,200,1649,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:39 +0700,GET,/ui/i18n/en_US/messages.txt,200,19168,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
125.166.116.49,10/Dec/2024:06:04:39 +0700,GET,/ui/i18n/en_US/vm.txt,200,111411,https://p.laros.net.id:8083/ui/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36"
